player_id,player,team_id,team,number,status,position,position_category,height,weight,age,college
1017,Eric Paschall,1,Minnesota Timberwolves,9.0,INACT,PF,F,"6' 6""",255.0,"November 4, 1996",Villanova
1018,Ky Bowman,21,Golden State Warriors,12.0,INACT,PG,G,"6' 1""",188.0,"June 16, 1997",Boston College
1019,Terance Mann,23,Los Angeles Clippers,14.0,ACT,PG,G,"6' 5""",215.0,"October 18, 1996",Florida State
1020,Mathias Lessort,23,Los Angeles Clippers,47.0,INACT,PF,F,"6' 9""",240.0,"September 29, 1995",None
1021,Mfiondu Kabengele,6,Boston Celtics,28.0,INACT,C,C,"6' 10""",250.0,"August 14, 1997",Florida State
1022,Amir Coffey,23,Los Angeles Clippers,7.0,ACT,SF,F,"6' 7""",210.0,"June 17, 1997",Minnesota
1023,Zach Norvell Jr.,12,Los Angeles Lakers,21.0,INACT,SG,G,"6' 5""",205.0,"December 9, 1997",Gonzaga
1024,Talen Horton-Tucker,3,Utah Jazz,5.0,ACT,PG,G,"6' 4""",234.0,"November 25, 2000",Iowa State
1025,Jordan Caroline,12,Los Angeles Lakers,17.0,INACT,SF,F,"6' 7""",230.0,"January 15, 1996",Nevada
1026,Devontae Cacok,10,Portland Trail Blazers,18.0,INACT,PF,F,"6' 7""",240.0,"October 8, 1996",North Carolina Wilmington
1027,Jalen Lecque,2,Indiana Pacers,0.0,INACT,PG,G,"6' 3""",190.0,"June 13, 2000",None
1028,Cameron Johnson,18,Brooklyn Nets,2.0,QUES,SF,F,"6' 8""",210.0,"March 3, 1996",North Carolina
1029,Ty Jerome,7,Cleveland Cavaliers,2.0,INACT,PG,G,"6' 5""",195.0,"July 7, 1997",Virginia
1030,Isaiah Pineiro,19,Sacramento Kings,45.0,INACT,SG,G,"6' 7""",215.0,"February 5, 1995",San Diego
1031,Eric Mika,19,Sacramento Kings,42.0,INACT,C,C,"6' 10""",,"January 5, 1995",Brigham Young
1032,Vanja Marinkovic,19,Sacramento Kings,4.0,INACT,SG,G,"6' 6""",190.0,"January 9, 1997",None
1033,Justin James,19,Sacramento Kings,10.0,INACT,SF,F,"6' 7""",190.0,"January 24, 1997",Wyoming
1034,Kyle Guy,20,Miami Heat,5.0,INACT,PG,G,"6' 1""",175.0,"August 11, 1997",Virginia
1035,Coby White,22,Chicago Bulls,0.0,ACT,SG,G,"6' 5""",195.0,"February 16, 2000",North Carolina
1036,Simi Shittu,22,Chicago Bulls,71.0,INACT,C,C,"6' 10""",240.0,"November 7, 1999",Vanderbilt
1037,Adam Mokoka,13,Oklahoma City Thunder,20.0,INACT,SG,G,"6' 5""",190.0,"July 18, 1998",None
1038,Daniel Gafford,14,Dallas Mavericks,21.0,ACT,C,C,"6' 10""",234.0,"October 1, 1998",Arkansas
1039,Dylan Windler,5,Atlanta Hawks,20.0,ACT,PF,F,"6' 7""",196.0,"September 22, 1996",Belmont
1040,Dean Wade,7,Cleveland Cavaliers,32.0,INACT,C,C,"6' 9""",228.0,"November 20, 1996",Kansas State
1041,Kevin Porter Jr.,15,Houston Rockets,3.0,INACT,PG,G,"6' 4""",203.0,"May 4, 2000",USC
1042,Darius Garland,7,Cleveland Cavaliers,10.0,ACT,PG,G,"6' 1""",192.0,"January 26, 2000",Vanderbilt
1043,Deividas Sirvydis,2,Indiana Pacers,91.0,INACT,SF,F,"6' 8""",190.0,"June 10, 2000",None
1044,Sekou Doumbouya,12,Los Angeles Lakers,45.0,INACT,PF,F,"6' 8""",230.0,"December 23, 2000",None
1045,Jordan Bone,4,Orlando Magic,18.0,INACT,PG,G,"6' 3""",180.0,"November 5, 1997",Tennessee
1046,Jakeenan Gant,2,Indiana Pacers,23.0,INACT,SG,G,"6' 8""",215.0,"May 6, 1996",Louisiana
1047,Amida Brimah,16,Denver Nuggets,37.0,INACT,C,C,"6' 10""",230.0,"February 11, 1994",Connecticut
1048,Brian Bowen II,2,Indiana Pacers,10.0,INACT,SG,G,"6' 6""",190.0,"October 2, 1998",None
1049,Goga Bitadze,4,Orlando Magic,35.0,ACT,C,C,"6' 10""",250.0,"July 20, 1999",None
1050,Luke Maye,25,Milwaukee Bucks,31.0,INACT,PF,F,"6' 8""",240.0,"March 7, 1997",North Carolina
1052,Isaiah Roby,8,New York Knicks,18.0,INACT,PF,F,"6' 6""",230.0,"February 3, 1998",Nebraska
1053,Josh Reaves,14,Dallas Mavericks,23.0,INACT,SG,G,"6' 4""",214.0,"June 4, 1997",Penn State
1054,Dakota Mathias,11,Memphis Grizzlies,33.0,INACT,PG,G,"6' 4""",200.0,"July 11, 1995",Purdue
1055,Aric Holman,20,Miami Heat,35.0,INACT,PF,F,"6' 10""",225.0,"July 11, 1997",Mississippi State
1056,Yudai Baba,14,Dallas Mavericks,18.0,INACT,SF,F,"6' 4""",184.0,"November 7, 1995",None
1057,Shamorie Ponds,30,Toronto Raptors,2.0,INACT,PG,G,"6' 1""",180.0,"June 29, 1998",St. John's
1058,William McDowell-White,15,Houston Rockets,77.0,INACT,SG,G,"6' 5""",185.0,"April 13, 1998",Fresno State
1059,Chris Clemons,5,Atlanta Hawks,39.0,INACT,PG,G,"5' 9""",180.0,"July 23, 1997",Campbell
1060,Ja Morant,11,Memphis Grizzlies,12.0,QUES,PG,G,"6' 2""",174.0,"August 10, 1999",Murray State
1061,Matt Mooney,8,New York Knicks,31.0,INACT,PG,G,"6' 3""",200.0,"February 7, 1997",Texas Tech
1062,John Konchar,11,Memphis Grizzlies,46.0,QUES,PG,G,"6' 5""",210.0,"March 22, 1996",PFW
1063,Marko Guduric,11,Memphis Grizzlies,23.0,INACT,SG,G,"6' 6""",200.0,"March 8, 1995",None
1064,Brandon Clarke,11,Memphis Grizzlies,15.0,QUES,C,C,"6' 8""",215.0,"September 19, 1996",Gonzaga
1065,Zion Williamson,9,New Orleans Pelicans,1.0,INACT,C,C,"6' 6""",284.0,"July 6, 2000",Duke
1066,Nicolo Melli,14,Dallas Mavericks,20.0,INACT,PF,F,"6' 9""",235.0,"January 26, 1991",None
1067,Didi Louzada Silva,10,Portland Trail Blazers,35.0,INACT,SF,F,"6' 5""",185.0,"February 7, 1999",None
1068,Jaxson Hayes,12,Los Angeles Lakers,11.0,ACT,PF,F,"7' 0""",220.0,"May 23, 2000",Texas
1069,Aubrey Dawkins,9,New Orleans Pelicans,24.0,INACT,SG,G,"6' 6""",205.0,"May 8, 1995",UCF
1070,Zylan Cheatham,9,New Orleans Pelicans,45.0,INACT,SF,F,"6' 5""",220.0,"November 17, 1995",Arizona State
1071,Kavell Bigby-Williams,9,New Orleans Pelicans,13.0,INACT,C,C,"6' 11""",250.0,"October 7, 1995",LSU
1072,Javon Bess,9,New Orleans Pelicans,9.0,INACT,SG,G,"6' 6""",220.0,"April 1, 1996",Saint Louis
1073,Nickeil Alexander-Walker,1,Minnesota Timberwolves,9.0,ACT,SF,F,"6' 5""",205.0,"September 2, 1998",Virginia Tech
1074,Jalen Adams,9,New Orleans Pelicans,6.0,INACT,PG,G,"6' 3""",195.0,"December 11, 1995",Connecticut
1075,Quinndary Weatherspoon,21,Golden State Warriors,12.0,INACT,SG,G,"6' 3""",205.0,"September 10, 1996",Mississippi State
1076,Luka Samanic,3,Utah Jazz,19.0,ACT,SF,F,"6' 10""",227.0,"January 9, 2000",None
1077,Keldon Johnson,28,San Antonio Spurs,3.0,QUES,PF,F,"6' 5""",220.0,"October 11, 1999",Kentucky
1078,Cam Reddish,12,Los Angeles Lakers,5.0,INACT,SG,G,"6' 7""",217.0,"September 1, 1999",Duke
1079,De'Andre Hunter,5,Atlanta Hawks,12.0,ACT,PF,F,"6' 8""",221.0,"December 1, 1997",Virginia
1080,Bruno Fernando,5,Atlanta Hawks,24.0,ACT,C,C,"6' 9""",240.0,"August 15, 1998",Maryland
1081,Charlie Brown,8,New York Knicks,4.0,INACT,SF,F,"6' 6""",199.0,"February 2, 1998",St. Joseph's
1082,Armoni Brooks,18,Brooklyn Nets,13.0,INACT,SG,G,"6' 3""",195.0,"June 5, 1998",Houston
1083,PJ Washington,14,Dallas Mavericks,25.0,ACT,C,C,"6' 7""",230.0,"August 23, 1998",Kentucky
1084,Josh Perkins,27,Charlotte Hornets,55.0,INACT,PG,G,"6' 3""",190.0,"August 25, 1995",Gonzaga
1085,Jalen McDaniels,30,Toronto Raptors,2.0,ACT,PF,F,"6' 9""",190.0,"January 31, 1998",San Diego State
1086,Cody Martin,27,Charlotte Hornets,11.0,QUES,PG,G,"6' 6""",205.0,"September 28, 1995",Nevada
1087,Caleb Martin,20,Miami Heat,16.0,ACT,PF,F,"6' 5""",205.0,"September 28, 1995",Nevada
1088,Ahmed Hill,27,Charlotte Hornets,20.0,INACT,SG,G,"6' 5""",210.0,"March 21, 1996",Virginia Tech
1089,Robert Franks,4,Orlando Magic,0.0,INACT,SF,F,"6' 7""",225.0,"December 18, 1996",Washington State
1090,Chris Silva,14,Dallas Mavericks,30.0,INACT,C,C,"6' 8""",234.0,"September 19, 1996",South Carolina
1091,KZ Okpala,19,Sacramento Kings,30.0,INACT,SF,F,"6' 8""",215.0,"April 28, 1999",Stanford
1092,Mychal Mulder,4,Orlando Magic,2.0,INACT,SG,G,"6' 4""",185.0,"June 12, 1994",Kentucky
1093,Jeremiah Martin,7,Cleveland Cavaliers,0.0,INACT,PG,G,"6' 3""",185.0,"June 19, 1996",Memphis
1094,Tyler Herro,20,Miami Heat,14.0,ACT,PG,G,"6' 5""",195.0,"January 20, 2000",Kentucky
1095,Kyle Alexander,20,Miami Heat,17.0,INACT,PF,F,"6' 11""",215.0,"October 21, 1996",Tennessee
1096,Chuma Okeke,4,Orlando Magic,3.0,ACT,SF,F,"6' 7""",229.0,"August 18, 1998",Auburn
1097,Vic Law,4,Orlando Magic,23.0,INACT,PG,G,"6' 7""",200.0,"December 19, 1995",Northwestern
1098,DaQuan Jeffries,8,New York Knicks,8.0,ACT,SF,F,"6' 5""",222.0,"August 30, 1997",Tulsa
1099,Hassani Gravett,4,Orlando Magic,12.0,INACT,PG,G,"6' 2""",188.0,"July 16, 1996",South Carolina
1100,Admiral Schofield,4,Orlando Magic,25.0,ACT,SF,F,"6' 5""",241.0,"March 30, 1997",Tennessee
1101,Justin Robinson,26,Detroit Pistons,34.0,INACT,PG,G,"6' 1""",195.0,"October 12, 1997",Virginia Tech
1102,Garrison Mathews,5,Atlanta Hawks,25.0,ACT,SF,F,"6' 6""",215.0,"October 24, 1996",Lipscomb
1103,Rui Hachimura,12,Los Angeles Lakers,28.0,ACT,C,C,"6' 8""",230.0,"February 8, 1998",Gonzaga
1104,Tyler Cook,22,Chicago Bulls,25.0,INACT,PF,F,"6' 8""",250.0,"September 23, 1997",Iowa
1105,Vlatko Cancar,16,Denver Nuggets,31.0,INACT,SF,F,"6' 8""",236.0,"April 10, 1997",None
1106,Bol Bol,24,Phoenix Suns,11.0,ACT,C,C,"7' 3""",220.0,"November 16, 1999",Oregon
1107,Lindell Wigginton,25,Milwaukee Bucks,28.0,INACT,PG,G,"6' 1""",189.0,"March 28, 1998",Iowa State
1108,Naz Reid,1,Minnesota Timberwolves,11.0,ACT,PF,F,"6' 9""",264.0,"August 26, 1999",LSU
1109,Jaylen Nowell,26,Detroit Pistons,20.0,ACT,PG,G,"6' 4""",201.0,"April 9, 1999",Washington
1110,Jordan Murphy,1,Minnesota Timberwolves,14.0,INACT,SG,G,"6' 7""",250.0,"February 28, 1997",Minnesota
1111,Kelan Martin,9,New Orleans Pelicans,31.0,INACT,PF,F,"6' 5""",220.0,"August 3, 1995",Butler
1112,Jarrett Culver,5,Atlanta Hawks,7.0,INACT,SG,G,"6' 6""",195.0,"February 20, 1999",Texas Tech
1113,Luguentz Dort,13,Oklahoma City Thunder,5.0,ACT,SF,F,"6' 4""",220.0,"April 19, 1999",Arizona State
1114,Darius Bazley,3,Utah Jazz,26.0,ACT,C,C,"6' 9""",216.0,"June 12, 2000",None
1115,Nassir Little,24,Phoenix Suns,25.0,ACT,SF,F,"6' 6""",220.0,"February 11, 2000",North Carolina
1116,Jaylen Hoard,13,Oklahoma City Thunder,8.0,INACT,SF,F,"6' 8""",215.0,"March 30, 1999",Wake Forest
1117,Moses Brown,10,Portland Trail Blazers,10.0,ACT,C,C,"7' 2""",258.0,"October 13, 1999",UCLA
1118,Justin Wright-Foreman,3,Utah Jazz,3.0,INACT,PG,G,"6' 0""",190.0,"October 27, 1997",Hofstra
1119,Nigel Williams-Goss,3,Utah Jazz,0.0,INACT,PG,G,"6' 2""",195.0,"September 16, 1994",Gonzaga
1120,Miye Oni,4,Orlando Magic,33.0,INACT,SF,F,"6' 5""",206.0,"August 4, 1997",Yale
1121,Juwan Morgan,23,Los Angeles Clippers,16.0,INACT,PF,F,"6' 7""",232.0,"April 17, 1997",Indiana
1122,Stanton Kidd,3,Utah Jazz,15.0,INACT,PF,F,"6' 8""",225.0,"March 18, 1992",Colorado State
1123,William Howard,15,Houston Rockets,52.0,INACT,SF,F,"6' 8""",207.0,"October 25, 1993",None
1124,Jarrell Brantley,3,Utah Jazz,55.0,INACT,SF,F,"6' 5""",250.0,"June 7, 1996",Charleston
1125,Phil Booth,29,Washington Wizards,15.0,INACT,PG,G,"6' 3""",194.0,"December 31, 1995",Villanova
1126,James Palmer Jr.,23,Los Angeles Clippers,12.0,INACT,SG,G,"6' 6""",207.0,"July 31, 1996",Nebraska
1127,Terry Larrier,23,Los Angeles Clippers,11.0,INACT,PF,F,"6' 8""",185.0,"August 15, 1995",Connecticut
1128,Juan Toscano-Anderson,19,Sacramento Kings,95.0,INACT,PF,F,"6' 6""",209.0,"April 10, 1993",Marquette
1129,Devyn Marble,21,Golden State Warriors,15.0,INACT,SG,G,"6' 6""",200.0,"September 21, 1992",Iowa
1130,Marques Bolden,27,Charlotte Hornets,3.0,ACT,C,C,"6' 10""",249.0,"April 17, 1998",Duke
1131,Daulton Hommes,9,New Orleans Pelicans,34.0,INACT,SF,F,"6' 8""",215.0,"July 4, 1996",Point Loma (CA)
1132,Dedric Lawson,28,San Antonio Spurs,17.0,INACT,PF,F,"6' 9""",235.0,"October 1, 1997",Kansas
1133,Donta Hall,4,Orlando Magic,45.0,INACT,C,C,"6' 9""",230.0,"August 7, 1997",Alabama
1134,Jaylen Adams,25,Milwaukee Bucks,6.0,INACT,PG,G,"6' 2""",190.0,"May 4, 1996",St. Bonaventure
1135,Rayjon Tucker,25,Milwaukee Bucks,59.0,INACT,SF,F,"6' 5""",210.0,"September 24, 1997",Arkansas-Little Rock
1136,Justin Simon,22,Chicago Bulls,5.0,INACT,SG,G,"6' 5""",205.0,"May 6, 1996",St. John's
1138,Keljin Blevins,10,Portland Trail Blazers,21.0,INACT,PG,G,"6' 6""",200.0,"November 24, 1995",Montana State
1139,Tariq Owens,24,Phoenix Suns,41.0,INACT,PF,F,"6' 10""",205.0,"June 30, 1995",Texas Tech
1140,Jared Harper,9,New Orleans Pelicans,2.0,INACT,PG,G,"5' 10""",175.0,"September 14, 1997",Auburn
1141,Jon Davis,4,Orlando Magic,73.0,INACT,PG,G,"6' 3""",200.0,"November 8, 1996",Charlotte
1142,David Kramer,24,Phoenix Suns,15.0,INACT,PG,G,"6' 3""",185.0,"January 14, 1997",None
1143,Perrion Callandret,22,Chicago Bulls,11.0,INACT,PG,G,"6' 2""",180.0,"April 8, 1995",Idaho
1144,Norense Odiase,24,Phoenix Suns,35.0,INACT,C,C,"6' 8""",250.0,"September 14, 1995",Texas Tech
1145,Kavion Pippen,21,Golden State Warriors,31.0,INACT,C,C,"6' 10""",245.0,"October 15, 1996",Southern Illinois
1146,Todd Withers,26,Detroit Pistons,33.0,INACT,PF,F,"6' 8""",215.0,"May 6, 1996",Queens University
1147,BJ Taylor,23,Los Angeles Clippers,73.0,INACT,PG,G,"6' 2""",195.0,"November 2, 1996",UCF
1148,Anzejs Pasecniks,29,Washington Wizards,18.0,INACT,C,C,"7' 1""",220.0,"December 20, 1995",None
1149,Marcus Allen,12,Los Angeles Lakers,28.0,INACT,PG,G,"6' 3""",190.0,"September 14, 1994",Stanford
1150,CJ Massinburg,18,Brooklyn Nets,93.0,INACT,PG,G,"6' 3""",194.0,"April 14, 1997",Buffalo
1151,Devin Cannady,4,Orlando Magic,30.0,INACT,G,G,"6' 2""",182.0,"May 21, 1996",Princeton
1152,Mike Scott,3,Utah Jazz,74.0,INACT,PG,G,"6' 0""",180.0,"August 10, 1993",Idaho
1153,Louis King,17,Philadelphia 76ers,23.0,INACT,PF,F,"6' 7""",205.0,"April 6, 1999",Oregon
1154,Barry Brown Jr.,1,Minnesota Timberwolves,74.0,INACT,PG,G,"6' 3""",195.0,"December 21, 1996",Kansas State
1155,Tyus Battle,1,Minnesota Timberwolves,63.0,INACT,SG,G,"6' 6""",205.0,"September 23, 1997",Syracuse
1156,Kenny Gabriel,5,Atlanta Hawks,77.0,INACT,SF,F,"6' 8""",209.0,"July 3, 1989",Auburn
1157,Gabe Vincent,12,Los Angeles Lakers,7.0,ACT,SG,G,"6' 2""",200.0,"June 14, 1996",UC-Santa Barbara
1158,Matur Maker,15,Houston Rockets,5.0,INACT,C,C,"6' 11""",200.0,"January 1, 1998",
1159,Bubu Palo,20,Miami Heat,69.0,INACT,PG,G,"6' 1""",,"July 9, 1991",Iowa State
1160,Skyler Flatten,20,Miami Heat,76.0,INACT,SG,G,"6' 6""",210.0,"July 2, 1995",South Dakota State
1161,Bennie Boatwright,11,Memphis Grizzlies,22.0,INACT,PF,F,"6' 10""",235.0,"July 13, 1996",USC
1162,Jeremy Pargo,21,Golden State Warriors,0.0,INACT,G,G,"6' 2""",,"March 7, 1986",Gonzaga
1163,Trevor Lacey,25,Milwaukee Bucks,97.0,INACT,PG,G,"6' 3""",208.0,"October 13, 1991",North Carolina State
1164,Corey Brewer,19,Sacramento Kings,0.0,INACT,PG,G,"6' 2""",190.0,"January 2, 1975",Oklahoma
1165,Jontay Porter,30,Toronto Raptors,34.0,ACT,C,C,"6' 11""",240.0,"November 15, 1999",Missouri
1166,Payton Pritchard,6,Boston Celtics,11.0,ACT,PG,G,"6' 1""",195.0,"January 28, 1998",Oregon
1167,Aaron Nesmith,2,Indiana Pacers,23.0,ACT,SG,G,"6' 6""",215.0,"October 16, 1999",Vanderbilt
1168,Reggie Perry,2,Indiana Pacers,18.0,INACT,PF,F,"6' 10""",250.0,"March 21, 2000",Mississippi State
1169,Obi Toppin,2,Indiana Pacers,1.0,ACT,C,C,"6' 9""",220.0,"March 4, 1998",Dayton
1170,Paul Reed,17,Philadelphia 76ers,44.0,ACT,C,C,"6' 9""",210.0,"June 14, 1999",DePaul
1171,Tyrese Maxey,17,Philadelphia 76ers,0.0,QUES,SG,G,"6' 2""",200.0,"November 4, 2000",Kentucky
1172,Isaiah Joe,13,Oklahoma City Thunder,11.0,ACT,SF,F,"6' 3""",165.0,"July 2, 1999",Arkansas
1173,Immanuel Quickley,30,Toronto Raptors,5.0,QUES,SG,G,"6' 2""",190.0,"June 17, 1999",Kentucky
1174,Jalen Harris,8,New York Knicks,0.0,INACT,SG,G,"6' 5""",195.0,"August 14, 1998",Nevada
1175,James Wiseman,26,Detroit Pistons,13.0,ACT,C,C,"6' 11""",240.0,"March 31, 2001",Memphis
1176,Jay Scrubb,6,Boston Celtics,55.0,INACT,PG,G,"6' 5""",220.0,"September 1, 2000",
1177,Daniel Oturu,23,Los Angeles Clippers,10.0,INACT,C,C,"6' 10""",240.0,"September 20, 1999",Minnesota
1178,Nico Mannion,21,Golden State Warriors,2.0,INACT,PG,G,"6' 3""",190.0,"March 14, 2001",Arizona
1179,Malachi Flynn,26,Detroit Pistons,14.0,ACT,SG,G,"6' 1""",185.0,"May 10, 1998",San Diego State
1180,Jalen Smith,2,Indiana Pacers,25.0,ACT,C,C,"6' 9""",215.0,"March 16, 2000",Maryland
1181,Robert Woodard II,13,Oklahoma City Thunder,28.0,INACT,PF,F,"6' 7""",235.0,"September 22, 1999",Mississippi State
1182,Jahmi'us Ramsey,30,Toronto Raptors,37.0,INACT,SG,G,"6' 3""",190.0,"June 9, 2001",Texas Tech
1183,Tyrese Haliburton,2,Indiana Pacers,0.0,ACT,SG,G,"6' 5""",185.0,"February 29, 2000",Iowa State
1184,Ty-Shon Alexander,24,Phoenix Suns,0.0,INACT,SG,G,"6' 4""",195.0,"July 16, 1998",Creighton
1185,Patrick Williams,22,Chicago Bulls,44.0,QUES,SF,F,"6' 7""",215.0,"August 26, 2001",Florida State
1186,Devon Dotson,29,Washington Wizards,0.0,INACT,PG,G,"6' 1""",185.0,"August 2, 1999",Kansas
1187,Isaiah Stewart,26,Detroit Pistons,28.0,QUES,PF,F,"6' 8""",250.0,"May 22, 2001",Washington
1188,Saben Lee,24,Phoenix Suns,38.0,ACT,PG,G,"6' 2""",183.0,"June 23, 1999",Vanderbilt
1189,Killian Hayes,26,Detroit Pistons,7.0,INACT,SG,G,"6' 5""",195.0,"July 27, 2001",
1190,Saddiq Bey,5,Atlanta Hawks,41.0,INACT,PF,F,"6' 7""",215.0,"April 9, 1999",Villanova
1191,Lamar Stevens,11,Memphis Grizzlies,24.0,QUES,C,C,"6' 7""",230.0,"July 9, 1997",Penn State
1192,Isaac Okoro,7,Cleveland Cavaliers,35.0,ACT,SF,F,"6' 5""",225.0,"January 26, 2001",Auburn
1193,Cassius Stanley,26,Detroit Pistons,14.0,INACT,SG,G,"6' 6""",193.0,"August 18, 1999",Duke
1194,Jordan Nwora,30,Toronto Raptors,13.0,ACT,PF,F,"6' 8""",225.0,"September 9, 1998",Louisville
1195,Sam Merrill,7,Cleveland Cavaliers,5.0,ACT,SG,G,"6' 4""",205.0,"May 15, 1996",Utah State
1196,Mamadi Diakite,8,New York Knicks,25.0,ACT,C,C,"6' 9""",228.0,"January 21, 1997",Virginia
1197,Tyrell Terry,11,Memphis Grizzlies,3.0,INACT,PG,G,"6' 2""",160.0,"September 28, 2000",Stanford
1198,Brodric Thomas,23,Los Angeles Clippers,97.0,INACT,SG,G,"6' 5""",185.0,"January 28, 1997",Truman State
1199,Xavier Tillman,6,Boston Celtics,26.0,ACT,C,C,"6' 7""",245.0,"January 12, 1999",Michigan State
1200,Naji Marshall,9,New Orleans Pelicans,8.0,ACT,PF,F,"6' 6""",220.0,"January 24, 1998",Xavier
1201,Will Magnay,9,New Orleans Pelicans,25.0,INACT,C,C,"6' 10""",234.0,"June 10, 1998",Tulsa
1202,Kira Lewis Jr.,3,Utah Jazz,13.0,ACT,SG,G,"6' 1""",170.0,"April 6, 2001",Alabama
1203,Killian Tillie,11,Memphis Grizzlies,35.0,INACT,PF,F,"6' 10""",220.0,"March 5, 1998",Gonzaga
1204,Sean McDermott,11,Memphis Grizzlies,30.0,INACT,SG,G,"6' 6""",195.0,"November 3, 1996",Butler
1205,Desmond Bane,11,Memphis Grizzlies,22.0,QUES,PG,G,"6' 5""",215.0,"June 25, 1998",TCU
1206,Jae'Sean Tate,15,Houston Rockets,8.0,QUES,PF,F,"6' 4""",230.0,"October 28, 1995",Ohio State
1207,KJ Martin Jr.,17,Philadelphia 76ers,1.0,ACT,PF,F,"6' 6""",215.0,"January 6, 2001",
1208,Mason Jones,19,Sacramento Kings,22.0,ACT,SF,F,"6' 4""",200.0,"July 21, 1998",Arkansas
1209,Nate Hinton,15,Houston Rockets,14.0,ACT,SF,F,"6' 5""",210.0,"June 8, 1999",Houston
1210,Josh Green,14,Dallas Mavericks,8.0,ACT,SF,F,"6' 5""",200.0,"November 16, 2000",Arizona
1211,Tyler Bey,14,Dallas Mavericks,2.0,INACT,SF,F,"6' 7""",216.0,"February 10, 1998",Colorado
1212,Devin Vassell,28,San Antonio Spurs,24.0,QUES,SF,F,"6' 5""",200.0,"August 23, 2000",Florida State
1213,Tre Jones,28,San Antonio Spurs,33.0,ACT,PG,G,"6' 1""",185.0,"January 8, 2000",Duke
1214,Onyeka Okongwu,5,Atlanta Hawks,17.0,QUES,PF,F,"6' 10""",240.0,"December 11, 2000",USC
1215,Precious Achiuwa,8,New York Knicks,5.0,ACT,C,C,"6' 8""",243.0,"September 19, 1999",Memphis
1216,Grant Riller,17,Philadelphia 76ers,5.0,INACT,PG,G,"6' 3""",190.0,"February 8, 1997",Charleston
1217,Karim Mane,4,Orlando Magic,4.0,INACT,PG,G,"6' 5""",185.0,"May 16, 2000",
1218,Cole Anthony,4,Orlando Magic,50.0,ACT,SG,G,"6' 2""",185.0,"May 15, 2000",North Carolina
1219,Nick Richards,27,Charlotte Hornets,4.0,QUES,C,C,"7' 0""",245.0,"November 29, 1997",Kentucky
1220,Nate Darling,27,Charlotte Hornets,30.0,INACT,SG,G,"6' 5""",200.0,"August 30, 1998",Delaware
1221,Vernon Carey Jr.,3,Utah Jazz,13.0,INACT,C,C,"6' 10""",270.0,"February 25, 2001",Duke
1222,LaMelo Ball,27,Charlotte Hornets,1.0,QUES,PG,G,"6' 7""",180.0,"August 22, 2001",
1223,Skylar Mays,12,Los Angeles Lakers,4.0,ACT,PG,G,"6' 4""",205.0,"September 5, 1997",LSU
1224,Nathan Knight,6,Boston Celtics,13.0,INACT,PF,F,"6' 8""",253.0,"September 20, 1997",William & Mary
1225,Cassius Winston,29,Washington Wizards,5.0,INACT,PG,G,"6' 1""",185.0,"February 28, 1998",Michigan State
1226,Greg Whittington,16,Denver Nuggets,3.0,INACT,PF,F,"6' 8""",212.0,"February 7, 1993",Georgetown
1227,Zeke Nnaji,16,Denver Nuggets,22.0,ACT,C,C,"6' 9""",240.0,"January 9, 2001",Arizona
1228,Markus Howard,16,Denver Nuggets,0.0,INACT,SG,G,"5' 11""",180.0,"March 3, 1999",Marquette
1229,R.J. Hampton,29,Washington Wizards,15.0,INACT,PG,G,"6' 4""",175.0,"February 7, 2001",
1230,Facundo Campazzo,14,Dallas Mavericks,2.0,INACT,PG,G,"5' 10""",195.0,"March 23, 1991",
1231,Anthony Gill,29,Washington Wizards,16.0,ACT,C,C,"6' 8""",230.0,"October 17, 1992",Virginia
1232,Deni Avdija,29,Washington Wizards,8.0,ACT,SG,G,"6' 9""",210.0,"January 3, 2001",
1233,Jaden McDaniels,1,Minnesota Timberwolves,3.0,ACT,SF,F,"6' 9""",185.0,"September 29, 2000",Washington
1234,Ashton Hagans,10,Portland Trail Blazers,19.0,ACT,PG,G,"6' 3""",190.0,"July 8, 1999",Kentucky
1235,Aleksej Pokusevski,27,Charlotte Hornets,17.0,ACT,C,C,"7' 0""",210.0,"December 26, 2001",
1236,Elijah Hughes,10,Portland Trail Blazers,19.0,INACT,G,G,"6' 5""",215.0,"March 10, 1998",Syracuse
1237,Trent Forrest,5,Atlanta Hawks,2.0,ACT,SF,F,"6' 4""",210.0,"June 12, 1998",Florida State
1238,Udoka Azubuike,24,Phoenix Suns,27.0,ACT,C,C,"6' 11""",270.0,"September 17, 1999",Kansas
1239,CJ Elleby,1,Minnesota Timberwolves,22.0,INACT,PF,F,"6' 6""",200.0,"June 16, 2000",Washington State
1240,Josh Hall,13,Oklahoma City Thunder,15.0,INACT,PF,F,"6' 9""",190.0,"October 8, 2000",
1241,Anthony Edwards,1,Minnesota Timberwolves,5.0,ACT,PG,G,"6' 4""",225.0,"August 5, 2001",Georgia
1242,Theo Maledon,24,Phoenix Suns,12.0,INACT,PG,G,"6' 4""",175.0,"June 12, 2001",
1243,Anthony Lamb,21,Golden State Warriors,40.0,INACT,PF,F,"6' 6""",227.0,"January 20, 1998",Vermont
1244,Freddie Gillespie,4,Orlando Magic,44.0,INACT,C,C,"6' 9""",245.0,"June 14, 1997",Baylor
1245,Malik Fitts,6,Boston Celtics,8.0,INACT,SF,F,"6' 8""",230.0,"July 4, 1997",Saint Mary's
1246,Gabriel Deck,13,Oklahoma City Thunder,6.0,INACT,SF,F,"6' 6""",205.0,"February 8, 1995",
